Version,ReleaseIndex,ReleaseData,File,Class,Signature,LOC,NumStatements,NumParams,NumLocalVars,Cyclomatic,CognitiveComplexity,NestingDepth,ReturnTypeComplexity,CodeSmells,NR,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,LOC_Deleted,MAX_LOC_Deleted,AVG_LOC_Deleted,Churn,MAX_Churn,AVG_Churn,Global_NR,Global_NAuth,Global_LOC_Added,Global_MAX_LOC_Added,Global_AVG_LOC_Added,Global_LOC_Deleted,Global_MAX_LOC_Deleted,Global_AVG_LOC_Deleted,Global_Churn,Global_MAX_Churn,Global_AVG_Churn,isBuggy
4.1.0,2,2012-06-13,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.clearTxnId(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,FakeBookie.java,FakeBookie,org.apache.hedwig.server.benchmark.FakeBookie.main(String[]),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,8,8,8,False
4.1.0,2,2012-06-13,HedwigProxy.java,HedwigProxy,org.apache.hedwig.server.proxy.HedwigProxy.getStartDeliveryHandler(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubResponse.java,PubSubProtocol.PubSubResponse,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.parseDelimitedFrom(java.io.InputStream),8,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,ServerStats.OpStatData.java,ServerStats.OpStatData,org.apache.hedwig.server.netty.ServerStats.OpStatData.getLatencyHist(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieShell.java,BookieShell,org.apache.bookkeeper.bookie.BookieShell.accept(long),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubException.java,PubSubException,"'org.apache.hedwig.exceptions.PubSubException.create(StatusCode, String)'",25,1,2,0,9,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,162,162,162,0,0,0,162,162,162,True
4.1.0,2,2012-06-13,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.build(),6,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,8,8,8,13,13,13,True
4.1.0,2,2012-06-13,ServerStats.java,ServerStats,org.apache.hedwig.server.netty.ServerStats.getOpStats(OperationType),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.LedgerRange.Builder.java,PubSubProtocol.LedgerRange.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder.getLedgerId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,LedgerStorage.java,LedgerStorage,org.apache.bookkeeper.bookie.LedgerStorage.ledgerExists(long),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PublishRequest.java,PubSubProtocol.PublishRequest,org.apache.hedwig.protocol.PubSubProtocol.PublishRequest.parseFrom(java.io.InputStream),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionState.Builder.java,PubSubProtocol.SubscriptionState.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,ServerStats.java,ServerStats,org.apache.bookkeeper.proto.ServerStats.setInstance(ServerStats),4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,HedwigConsole.java,HedwigConsole,"'org.apache.hedwig.admin.console.HedwigConsole.addToHistory(int, String)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ChannelTracker.java,ChannelTracker,"'org.apache.hedwig.server.proxy.ChannelTracker.aboutToUnsubscribe(ByteString, ByteString)'",10,3,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,MarkerFileChannel.java,MarkerFileChannel,"'org.apache.bookkeeper.bookie.MarkerFileChannel.write(ByteBuffer[], int, int)'",4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.UnsubscribeRequest.java,PubSubProtocol.UnsubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.writeTo(com.google.protobuf.CodedOutputStream),7,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,8,6,6,6,14,14,14,True
4.1.0,2,2012-06-13,PubSubProtocol.StartDeliveryRequest.java,PubSubProtocol.StartDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.hasSubscriberId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,7,23,23,23,30,30,30,True
4.1.0,2,2012-06-13,AsyncCallback.CreateCallback.java,AsyncCallback.CreateCallback,"'org.apache.bookkeeper.client.AsyncCallback.CreateCallback.createComplete(int, LedgerHandle, Object)'",0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,14,14,11,11,11,25,25,25,False
4.1.0,2,2012-06-13,BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,"'org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.getSeqIdAfterSkipping(ByteString, long, int)'",3,1,3,0,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,True
4.1.0,2,2012-06-13,PubSubProtocol.UnsubscribeRequest.java,PubSubProtocol.UnsubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.getSerializedSize(),12,7,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,119,119,119,21,21,21,140,140,140,True
4.1.0,2,2012-06-13,GarbageCollectorThread.java,GarbageCollectorThread,org.apache.bookkeeper.bookie.GarbageCollectorThread.run(),35,1,0,1,5,6,3,1,0,3,3,2,1,0.666667,11,5,3.666667,13,6,4.333333,3,3,2,1,0.666667,11,5,3.666667,13,6,4.333333,True
4.1.0,2,2012-06-13,PubSubException.CompositeException.java,PubSubException.CompositeException,org.apache.hedwig.exceptions.PubSubException.CompositeException.getExceptions(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ServerStats.java,ServerStats,org.apache.hedwig.server.netty.ServerStats.getNumRequestsReceived(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerCacheImpl.java,LedgerCacheImpl,org.apache.bookkeeper.bookie.LedgerCacheImpl.getNumCleanLedgers(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscribeRequest.java,PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.parseFrom(byte[]),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,HardLink.HardLinkCGWin.java,HardLink.HardLinkCGWin,"'org.apache.bookkeeper.util.HardLink.HardLinkCGWin.getLinkMultArgLength(File, String[], File)'",12,5,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,HedwigProxy.java,HedwigProxy,"'org.apache.hedwig.server.proxy.HedwigProxy.uncaughtException(Thread, Throwable)'",3,1,2,0,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,2,2,2,160,159,80,1,1,0.5,161,159,80.5,False
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.getMyRegionByteString(),6,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ServerStats.java,ServerStats,org.apache.bookkeeper.proto.ServerStats.updateLatency(long),11,5,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.MessageSeqId.Builder.java,PubSubProtocol.MessageSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder.setLocalComponent(long),5,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,LedgerMetadata.java,LedgerMetadata,org.apache.bookkeeper.client.LedgerMetadata.markLedgerInRecovery(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,BookieShell.MyCommand.java,BookieShell.MyCommand,org.apache.bookkeeper.bookie.BookieShell.MyCommand.getUsage(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.getDefaultInstanceForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,6,6,6,True
4.1.0,2,2012-06-13,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.clear(),7,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.internalGetFieldAccessorTable(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.LedgerRange.java,PubSubProtocol.LedgerRange,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.newBuilder(org.apache.hedwig.protocol.PubSubProtocol.LedgerRange),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,FileSystemUpgrade.java,FileSystemUpgrade,org.apache.bookkeeper.bookie.FileSystemUpgrade.printHelp(Options),4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,Pair.java,Pair,"'org.apache.hedwig.util.Pair.of(T, U)'",3,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,42,42,0,0,0,42,42,42,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.StartDeliveryRequest.Builder.java,PubSubProtocol.StartDeliveryRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.Builder.clear(),7,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,True
4.1.0,2,2012-06-13,HedwigClient.java,HedwigClient,org.apache.hedwig.client.HedwigClient.getPublisher(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,72,72,0,0,0,72,72,72,False
4.1.0,2,2012-06-13,PubSubProtocol.StatusCode.java,PubSubProtocol.StatusCode,org.apache.hedwig.protocol.PubSubProtocol.StatusCode.internalGetValueMap(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,6,6,6,True
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.getPassword(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ClientConfiguration.java,ClientConfiguration,org.apache.bookkeeper.conf.ClientConfiguration.setZkTimeout(int),4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,4,2,2,False
4.1.0,2,2012-06-13,BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.persistMessage(PersistRequest),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ReadAheadCache.java,ReadAheadCache,org.apache.hedwig.server.persistence.ReadAheadCache.persistMessage(PersistRequest),7,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,BookieServer.java,BookieServer,org.apache.bookkeeper.proto.BookieServer.isNioServerRunning(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,LedgerDescriptorImpl.java,LedgerDescriptorImpl,org.apache.bookkeeper.bookie.LedgerDescriptorImpl.getLedgerId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.isInterRegionSSLEnabled(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.Message.java,PubSubProtocol.Message,"'org.apache.hedwig.protocol.PubSubProtocol.Message.parseFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.bookkeeper.conf.ServerConfiguration.getBookiePort(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.LedgerRanges.Builder.java,PubSubProtocol.LedgerRanges.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges.Builder.getRangesCount(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,ZkSubscriptionManager.java,ZkSubscriptionManager,"'org.apache.hedwig.server.subscriptions.ZkSubscriptionManager.updateSubscriptionState(ByteString, ByteString, SubscriptionState, Callback, Object)'",17,1,5,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,20,14,6.666667,20,18,6.666667,40,32,13.333333,False
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.bookkeeper.conf.ServerConfiguration.setServerTcpNoDelay(boolean),4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.1.0,2,2012-06-13,BookieShell.ReadJournalCmd.java,BookieShell.ReadJournalCmd,org.apache.bookkeeper.bookie.BookieShell.ReadJournalCmd.getUsage(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.hasPublishRequest(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionOptions.Builder.java,PubSubProtocol.SubscriptionOptions.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder.getDefaultInstanceForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.UnsubscribeRequest.java,PubSubProtocol.UnsubscribeRequest,"'org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.parseFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.bookkeeper.conf.ServerConfiguration.getJournalDirName(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.StartDeliveryRequest.java,PubSubProtocol.StartDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.parseFrom(com.google.protobuf.ByteString),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,SafeAsyncZKCallback.StatCallback.java,SafeAsyncZKCallback.StatCallback,"'org.apache.hedwig.zookeeper.SafeAsyncZKCallback.StatCallback.safeProcessResult(int, String, Object, Stat)'",0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,SslContextFactory.java,SslContextFactory,"'org.apache.hedwig.client.ssl.SslContextFactory.checkClientTrusted(X509Certificate[], String)'",3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionOptions.Builder.java,PubSubProtocol.SubscriptionOptions.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder.clear(),7,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,LedgerCache.java,LedgerCache,org.apache.bookkeeper.bookie.LedgerCache.ledgerExists(long),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ServerStats.java,ServerStats,org.apache.hedwig.server.netty.ServerStats.incrementRequestsRedirect(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ReadAheadCache.PersistCallback.java,ReadAheadCache.PersistCallback,"'org.apache.hedwig.server.persistence.ReadAheadCache.PersistCallback.operationFinished(Object, Long)'",13,5,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.1.0,2,2012-06-13,NettyHandlerMXBean.java,NettyHandlerMXBean,org.apache.hedwig.server.handlers.NettyHandlerMXBean.getNumSubscriptionChannels(),0,0,0,0,1,0,0,1,0,1,1,31,31,31,0,0,0,31,31,31,1,1,31,31,31,0,0,0,31,31,31,False
4.1.0,2,2012-06-13,HedwigHubSubscriber.java,HedwigHubSubscriber,"'org.apache.hedwig.server.regions.HedwigHubSubscriber.subscribe(ByteString, ByteString, CreateOrAttach)'",4,2,3,1,1,0,0,1,0,1,1,2,2,2,1,1,1,3,3,3,3,3,73,70,24.333333,2,1,0.666667,75,70,25,True
4.1.0,2,2012-06-13,ReadAheadCache.java,ReadAheadCache,org.apache.hedwig.server.persistence.ReadAheadCache.start(),4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,SafeAsynBKCallback.AddCallback.java,SafeAsynBKCallback.AddCallback,"'org.apache.hedwig.zookeeper.SafeAsynBKCallback.AddCallback.safeAddComplete(int, LedgerHandle, long, Object)'",0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.1.0,2,2012-06-13,CallbackUtils.java,CallbackUtils,"'org.apache.hedwig.util.CallbackUtils.multinCallback(int, Callback, Object, Runnable)'",3,1,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,4,4,4,False
4.1.0,2,2012-06-13,BookieShell.ReadLogCmd.java,BookieShell.ReadLogCmd,org.apache.bookkeeper.bookie.BookieShell.ReadLogCmd.getOptions(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,GarbageCollectorThread.ExtractionScanner.java,GarbageCollectorThread.ExtractionScanner,org.apache.bookkeeper.bookie.GarbageCollectorThread.ExtractionScanner.accept(long),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.ConsumeRequest.java,PubSubProtocol.ConsumeRequest,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.getSerializedSize(),15,8,0,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,LedgerCacheImpl.java,LedgerCacheImpl,org.apache.bookkeeper.bookie.LedgerCacheImpl.getOpenFileLimit(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.hasMessage(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.SubscriptionState.Builder.java,PubSubProtocol.SubscriptionState.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.Builder.getMsgId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,PubSubProtocol.StartDeliveryRequest.java,PubSubProtocol.StartDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.toBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,LedgerLayout.java,LedgerLayout,org.apache.bookkeeper.meta.LedgerLayout.serialize(),8,4,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,EntryLogger.java,EntryLogger,org.apache.bookkeeper.bookie.EntryLogger.shutdown(),14,1,0,0,3,3,2,1,0,2,1,5,4,2.5,0,0,0,5,4,2.5,4,2,13,7,3.25,1,1,0.25,14,7,3.5,True
4.1.0,2,2012-06-13,PubSubProtocol.ConsumeRequest.java,PubSubProtocol.ConsumeRequest,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.newBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.scanMessages(RangeScanRequest),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,HedwigProxy.java,HedwigProxy,org.apache.hedwig.server.proxy.HedwigProxy.initializeNetty(),14,11,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.StartDeliveryRequest.Builder.java,PubSubProtocol.StartDeliveryRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.Builder.hasSubscriberId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,BookieServerBean.java,BookieServerBean,org.apache.bookkeeper.proto.BookieServerBean.getNumPacketsReceived(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,Subscriber.java,Subscriber,"'org.apache.hedwig.client.api.Subscriber.consume(ByteString, ByteString, MessageSeqId)'",0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,PubSubProtocol.MessageSeqId.java,PubSubProtocol.MessageSeqId,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.hasLocalComponent(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.bookkeeper.conf.ServerConfiguration.getMaxJournalSize(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.0,2,2012-06-13,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.getServerAddr(),6,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
